issue,rule,path,baseline_line,disposition,evidence
AaCOzandkcuVuZeQceQI,python:S9073,tests/test_core/test_check_length_equality.py,84,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzappkcuVuZeQceQ5,python:S9073,tests/test_core/test_check_parser.py,150,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaonkcuVuZeQceQv,python:S5778,tests/test_core/test_expression_failures.py,20,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaonkcuVuZeQceQw,python:S5778,tests/test_core/test_expression_failures.py,34,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzan1kcuVuZeQceQW,python:S9073,tests/test_core/test_fill_safety_boundaries.py,136,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzan1kcuVuZeQceQY,python:S9073,tests/test_core/test_fill_safety_boundaries.py,139,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaogkcuVuZeQceQu,python:S9073,tests/test_core/test_generation_error_boundary.py,72,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaphkcuVuZeQceQ0,python:S5778,tests/test_core/test_native_method_contract.py,84,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoFkcuVuZeQceQf,python:S9073,tests/test_core/test_schema_constraint_regressions.py,75,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCW2PKgcUL2sGErzA8F,python:S5778,tests/test_core/test_schema_metadata.py,26,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanlkcuVuZeQceQM,python:S9073,tests/test_core/test_sqlite_schema_oracles.py,135,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanlkcuVuZeQceQN,python:S9073,tests/test_core/test_sqlite_schema_oracles.py,174,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanlkcuVuZeQceQP,python:S9073,tests/test_core/test_sqlite_schema_oracles.py,192,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoMkcuVuZeQceQg,python:S5778,tests/test_core/test_stream_batch_cleanup.py,20,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoMkcuVuZeQceQh,python:S5778,tests/test_core/test_stream_batch_cleanup.py,59,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoMkcuVuZeQceQi,python:S5778,tests/test_core/test_stream_batch_cleanup.py,83,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoMkcuVuZeQceQj,python:S5778,tests/test_core/test_stream_batch_cleanup.py,107,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoZkcuVuZeQceQm,python:S5778,tests/test_core/test_stream_budget.py,35,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoZkcuVuZeQceQn,python:S9073,tests/test_core/test_stream_budget.py,42,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoZkcuVuZeQceQo,python:S5778,tests/test_core/test_stream_budget.py,56,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoZkcuVuZeQceQp,python:S5778,tests/test_core/test_stream_budget.py,77,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoZkcuVuZeQceQq,python:S5778,tests/test_core/test_stream_budget.py,101,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoZkcuVuZeQceQr,python:S5778,tests/test_core/test_stream_budget.py,128,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoZkcuVuZeQceQs,python:S5778,tests/test_core/test_stream_budget.py,136,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoZkcuVuZeQceQt,python:S5778,tests/test_core/test_stream_budget.py,168,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoSkcuVuZeQceQk,python:S5778,tests/test_core/test_supported_execution_contract.py,33,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaoSkcuVuZeQceQl,python:S9073,tests/test_core/test_supported_execution_contract.py,135,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCRcpoftyo-iTRYo9rE,python:S5778,tests/test_core/test_unique_adjuster.py,528,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCRcpoftyo-iTRYo9rF,python:S5778,tests/test_core/test_unique_adjuster.py,785,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzamHkcuVuZeQcePz,python:S5778,tests/test_database/test_insert_actual_count.py,30,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzamPkcuVuZeQceP0,python:S9073,tests/test_database/test_sqlalchemy_adapter.py,198,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzalykcuVuZeQcePt,python:S5778,tests/test_database/test_sqlalchemy_adapter_boundary.py,50,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzamBkcuVuZeQcePx,python:S5778,tests/test_database/test_sqlalchemy_foreign_keys.py,41,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzamBkcuVuZeQcePy,python:S5778,tests/test_database/test_sqlalchemy_foreign_keys.py,60,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzamdkcuVuZeQceP2,python:S5778,tests/test_database/test_sqlalchemy_transaction.py,45,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-transaction-final.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzamdkcuVuZeQceP3,python:S5778,tests/test_database/test_sqlalchemy_transaction.py,64,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-transaction-final.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzamdkcuVuZeQceP4,python:S5778,tests/test_database/test_sqlalchemy_transaction.py,81,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-transaction-final.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzal6kcuVuZeQcePu,python:S9073,tests/test_database/test_sqlite_metadata_oracles.py,74,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzal6kcuVuZeQcePv,python:S9073,tests/test_database/test_sqlite_metadata_oracles.py,75,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzal6kcuVuZeQcePw,python:S9073,tests/test_database/test_sqlite_metadata_oracles.py,100,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzamVkcuVuZeQceP1,python:S5778,tests/test_database/test_supported_schema_boundary.py,82,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanPkcuVuZeQceQC,python:S9083,tests/test_generators/test_bytes_media.py,80,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanPkcuVuZeQceQD,python:S5778,tests/test_generators/test_bytes_media.py,111,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanPkcuVuZeQceQE,python:S5778,tests/test_generators/test_bytes_media.py,117,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCW2PEgcUL2sGErzA8D,python:S5778,tests/test_generators/test_datetime_policy.py,140,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanHkcuVuZeQceP-,python:S9073,tests/test_generators/test_faker_provider.py,46,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanHkcuVuZeQceP_,python:S5863,tests/test_generators/test_faker_provider.py,74,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanHkcuVuZeQceQA,python:S9073,tests/test_generators/test_faker_provider.py,80,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzanHkcuVuZeQceQB,python:S9073,tests/test_generators/test_faker_provider.py,95,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCW2PFkcUL2sGErzA8E,python:S9073,tests/test_generators/test_generator_quality_regressions.py,84,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaqFkcuVuZeQceQ9,python:S9073,tests/test_llm_backend_fixture.py,18,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaqekcuVuZeQceRB,python:S5778,tests/test_mapper_param_contract.py,71,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaqOkcuVuZeQceQ-,python:S5778,tests/test_order_workflow.py,135,implemented_pending_remote_scan,/tmp/sqlseed-sonar-core-ruff.txt; /tmp/sqlseed-sonar-core-mypy.txt; /tmp/sqlseed-sonar-core-pylint.txt; /tmp/sqlseed-sonar-core-ruff-final.txt; /tmp/sqlseed-sonar-core-format-final.txt; /tmp/sqlseed-sonar-core-pylint-final.txt
AaCOzaqWkcuVuZeQceQ_,python:S8714,tests/test_pg_fixture.py,54,false_positive_pending_remote,"The test asserts that an explicitly supplied PostgreSQL service URL works without Docker. pytest.skip.Exception must be converted to pytest.fail: allowing it to propagate would mark this exact regression as skipped, not failed. pytest.raises would incorrectly require the skip to occur. This is a test-outcome boundary, not boilerplate checking that an ordinary exception is absent."
